season,week,team,stadium,mov,expected_mov,error,games_played,win,loss,tie,wins_l16,losses_l16,ties_l16,mov_l16,hfa_l16,wins_l80,losses_l80,ties_l80,mov_l80,hfa_l80,wins_all_time,losses_all_time,ties_all_time,mov_all_time,hfa_all_time
2014,14,ARI,PHO00,3.0,1.348,1.652,71.0,1.0,0.0,0.0,7.0,1.0,0.0,6.125,4.271,27.0,12.0,0.0,3.179,4.865,46.0,25.0,0.0,2.718,4.394
2014,15,ARI,PHO00,,,,,,,,7.0,1.0,0.0,6.125,4.271,26.0,12.0,0.0,3.237,5.226,46.0,25.0,0.0,2.718,4.394
2014,16,ARI,PHO00,-29.0,-11.001,-17.999,72.0,0.0,1.0,0.0,7.0,1.0,0.0,2.875,1.672,26.0,13.0,0.0,2.41,4.631,46.0,26.0,0.0,2.278,4.083
2014,17,ARI,PHO00,,,,,,,,6.0,1.0,0.0,3.143,1.703,25.0,13.0,0.0,2.211,4.207,46.0,26.0,0.0,2.278,4.083
2015,1,ARI,PHO00,12.0,0.732,11.268,73.0,1.0,0.0,0.0,7.0,1.0,0.0,4.25,2.899,26.0,13.0,0.0,2.462,4.388,47.0,26.0,0.0,2.411,4.181
2015,2,ARI,PHO00,,,,,,,,6.0,1.0,0.0,3.571,1.055,26.0,13.0,0.0,2.462,4.388,47.0,26.0,0.0,2.411,4.181
2015,3,ARI,PHO00,40.0,2.476,37.524,74.0,1.0,0.0,0.0,7.0,1.0,0.0,8.125,5.614,27.0,12.0,0.0,3.564,5.45,48.0,26.0,0.0,2.919,4.632
2015,4,ARI,PHO00,-2.0,8.945,-10.945,75.0,0.0,1.0,0.0,7.0,2.0,0.0,7.0,3.774,27.0,13.0,0.0,3.425,5.04,48.0,27.0,0.0,2.853,4.424
2015,5,ARI,PHO00,,,,,,,,6.0,2.0,0.0,6.625,4.653,27.0,12.0,0.0,3.974,5.76,48.0,27.0,0.0,2.853,4.424
2015,6,ARI,PHO00,,,,,,,,6.0,2.0,0.0,6.625,4.653,27.0,12.0,0.0,3.974,5.76,48.0,27.0,0.0,2.853,4.424
2015,7,ARI,PHO00,8.0,4.536,3.464,76.0,1.0,0.0,0.0,6.0,2.0,0.0,7.125,4.767,28.0,11.0,0.0,4.718,6.396,49.0,27.0,0.0,2.921,4.412
2015,8,ARI,PHO00,,,,,,,,6.0,2.0,0.0,7.125,4.767,28.0,10.0,0.0,5.184,6.99,49.0,27.0,0.0,2.921,4.412
2015,9,ARI,PHO00,,,,,,,,5.0,2.0,0.0,5.714,4.35,27.0,10.0,0.0,4.514,6.379,49.0,27.0,0.0,2.921,4.412
2015,10,ARI,PHO00,,,,,,,,4.0,2.0,0.0,5.333,4.161,27.0,10.0,0.0,4.514,6.379,49.0,27.0,0.0,2.921,4.412
2015,11,ARI,PHO00,3.0,0.568,2.432,77.0,1.0,0.0,0.0,5.0,2.0,0.0,5.0,3.914,27.0,10.0,0.0,4.568,6.257,50.0,27.0,0.0,2.922,4.386
2015,12,ARI,PHO00,,,,,,,,5.0,2.0,0.0,5.0,3.914,27.0,10.0,0.0,4.568,6.257,50.0,27.0,0.0,2.922,4.386
2015,13,ARI,PHO00,,,,,,,,4.0,2.0,0.0,5.333,4.291,26.0,10.0,0.0,4.5,6.276,50.0,27.0,0.0,2.922,4.386
2015,14,ARI,PHO00,3.0,6.927,-3.927,78.0,1.0,0.0,0.0,5.0,2.0,0.0,5.0,3.117,27.0,10.0,0.0,4.459,6.0,51.0,27.0,0.0,2.923,4.279
2015,15,ARI,PHO00,,,,,,,,5.0,1.0,0.0,10.667,6.636,27.0,10.0,0.0,4.459,6.0,51.0,27.0,0.0,2.923,4.279
2015,16,ARI,PHO00,30.0,2.864,27.136,79.0,1.0,0.0,0.0,6.0,1.0,0.0,13.429,9.565,28.0,9.0,0.0,5.378,6.627,52.0,27.0,0.0,3.266,4.569
2015,17,ARI,PHO00,-30.0,0.48,-30.48,80.0,0.0,1.0,0.0,5.0,2.0,0.0,7.429,3.601,28.0,10.0,0.0,4.447,5.651,52.0,28.0,0.0,2.85,4.131
2016,1,ARI,PHO00,-2.0,1.098,-3.098,81.0,0.0,1.0,0.0,5.0,3.0,0.0,6.25,2.763,28.0,11.0,0.0,4.282,5.426,52.0,29.0,0.0,2.79,4.041
2016,2,ARI,PHO00,33.0,12.876,20.124,82.0,1.0,0.0,0.0,5.0,3.0,0.0,5.375,0.588,29.0,10.0,0.0,5.436,5.883,53.0,29.0,0.0,3.159,4.237
2016,3,ARI,PHO00,,,,,,,,5.0,2.0,0.0,6.429,2.236,29.0,10.0,0.0,5.436,5.883,53.0,29.0,0.0,3.159,4.237
2016,4,ARI,PHO00,-4.0,5.147,-9.147,83.0,0.0,1.0,0.0,5.0,3.0,0.0,5.125,0.813,28.0,11.0,0.0,5.179,5.465,53.0,30.0,0.0,3.072,4.076
2016,5,ARI,PHO00,,,,,,,,5.0,3.0,0.0,5.125,0.813,28.0,11.0,0.0,5.179,5.465,53.0,30.0,0.0,3.072,4.076
2016,6,ARI,PHO00,25.0,6.339,18.661,84.0,1.0,0.0,0.0,5.0,3.0,0.0,7.25,2.713,29.0,11.0,0.0,5.675,5.795,54.0,30.0,0.0,3.333,4.25
2016,7,ARI,PHO00,0.0,-3.546,3.546,85.0,0.0,0.0,1.0,5.0,3.0,1.0,6.444,2.805,29.0,11.0,1.0,5.537,5.74,54.0,30.0,1.0,3.294,4.242
2016,8,ARI,PHO00,,,,,,,,5.0,3.0,1.0,6.444,2.805,28.0,11.0,1.0,5.525,5.525,54.0,30.0,1.0,3.294,4.242
2016,9,ARI,PHO00,,,,,,,,5.0,3.0,1.0,6.444,2.805,27.0,11.0,1.0,5.615,5.422,54.0,30.0,1.0,3.294,4.242
2016,10,ARI,PHO00,3.0,10.054,-7.054,86.0,1.0,0.0,0.0,5.0,3.0,1.0,6.444,1.751,27.0,11.0,1.0,5.615,5.117,55.0,30.0,1.0,3.291,4.11
2016,11,ARI,PHO00,,,,,,,,5.0,3.0,1.0,6.444,1.751,27.0,11.0,1.0,5.615,5.117,55.0,30.0,1.0,3.291,4.11
2016,12,ARI,PHO00,,,,,,,,5.0,3.0,1.0,6.444,1.751,26.0,11.0,1.0,5.684,5.065,55.0,30.0,1.0,3.291,4.11
2016,13,ARI,PHO00,8.0,-0.38,8.38,87.0,1.0,0.0,0.0,5.0,3.0,1.0,7.0,3.119,26.0,11.0,1.0,5.789,5.149,56.0,30.0,1.0,3.345,4.159
2016,14,ARI,PHO00,,,,,,,,5.0,3.0,1.0,7.0,3.119,26.0,11.0,1.0,5.789,5.149,56.0,30.0,1.0,3.345,4.159
2016,15,ARI,PHO00,-7.0,4.691,-11.691,88.0,0.0,1.0,0.0,4.0,4.0,1.0,2.889,-1.195,25.0,12.0,1.0,5.053,4.145,56.0,31.0,1.0,3.227,3.979
2016,16,ARI,PHO00,,,,,,,,4.0,3.0,1.0,7.0,2.465,24.0,12.0,1.0,5.108,4.224,56.0,31.0,1.0,3.227,3.979
2016,17,ARI,PHO00,,,,,,,,4.0,2.0,1.0,8.286,3.26,24.0,12.0,1.0,5.108,4.224,56.0,31.0,1.0,3.227,3.979
2017,1,ARI,PHO00,,,,,,,,3.0,2.0,1.0,4.167,0.449,24.0,11.0,1.0,5.333,4.523,56.0,31.0,1.0,3.227,3.979
2017,2,ARI,PHO00,,,,,,,,3.0,2.0,1.0,4.167,0.449,24.0,11.0,1.0,5.333,4.523,56.0,31.0,1.0,3.227,3.979
2017,3,ARI,PHO00,-11.0,-2.407,-8.593,89.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,0.542,24.0,11.0,1.0,5.611,4.617,56.0,32.0,1.0,3.067,3.838
2017,4,ARI,PHO00,3.0,11.557,-8.557,90.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,-0.758,25.0,11.0,1.0,5.541,4.261,57.0,32.0,1.0,3.067,3.7
2017,5,ARI,PHO00,,,,,,,,3.0,2.0,1.0,-0.667,-3.995,25.0,11.0,1.0,5.541,4.261,57.0,32.0,1.0,3.067,3.7
2017,6,ARI,PHO00,5.0,1.919,3.081,91.0,1.0,0.0,0.0,4.0,2.0,0.0,0.167,-4.072,26.0,11.0,1.0,5.526,4.23,58.0,32.0,1.0,3.088,3.693
2017,7,ARI,PHO00,,,,,,,,4.0,2.0,0.0,0.167,-4.072,26.0,10.0,1.0,6.054,4.817,58.0,32.0,1.0,3.088,3.693
2017,8,ARI,PHO00,,,,,,,,4.0,2.0,0.0,0.167,-4.072,26.0,10.0,1.0,6.054,4.817,58.0,32.0,1.0,3.088,3.693
2017,9,ARI,PHO00,,,,,,,,3.0,2.0,0.0,-0.4,-3.476,26.0,10.0,1.0,6.054,4.817,58.0,32.0,1.0,3.088,3.693
2017,10,ARI,PHO00,-6.0,-8.129,2.129,92.0,0.0,1.0,0.0,3.0,3.0,0.0,-1.333,-2.542,25.0,11.0,1.0,5.135,4.012,58.0,33.0,1.0,2.989,3.676
2017,11,ARI,PHO00,,,,,,,,3.0,3.0,0.0,-1.333,-2.542,25.0,10.0,1.0,5.694,4.382,58.0,33.0,1.0,2.989,3.676
2017,12,ARI,PHO00,3.0,-1.609,4.609,93.0,1.0,0.0,0.0,3.0,3.0,0.0,-2.167,-3.17,26.0,10.0,1.0,5.622,4.388,59.0,33.0,1.0,2.989,3.686
2017,13,ARI,PHO00,-16.0,-4.913,-11.087,94.0,0.0,1.0,0.0,3.0,4.0,0.0,-4.143,-4.301,26.0,11.0,1.0,5.053,3.981,59.0,34.0,1.0,2.787,3.529
2017,14,ARI,PHO00,5.0,-1.897,6.897,95.0,1.0,0.0,0.0,4.0,3.0,0.0,-2.429,-1.646,26.0,11.0,1.0,5.079,4.036,60.0,34.0,1.0,2.811,3.565
2017,15,ARI,PHO00,,,,,,,,4.0,3.0,0.0,-2.429,-1.646,26.0,11.0,1.0,5.079,4.036,60.0,34.0,1.0,2.811,3.565
2017,16,ARI,PHO00,23.0,2.936,20.064,96.0,1.0,0.0,0.0,5.0,3.0,0.0,0.75,1.068,27.0,11.0,1.0,5.538,4.447,61.0,34.0,1.0,3.021,3.737
2017,17,ARI,PHO00,,,,,,,,5.0,3.0,0.0,0.75,1.068,26.0,11.0,1.0,5.263,3.992,61.0,34.0,1.0,3.021,3.737
2018,1,ARI,PHO00,-18.0,-0.158,-17.842,97.0,0.0,1.0,0.0,5.0,4.0,0.0,-1.333,-1.033,26.0,12.0,1.0,4.667,3.432,61.0,35.0,1.0,2.804,3.514
2018,2,ARI,PHO00,,,,,,,,5.0,3.0,0.0,-0.125,-0.088,26.0,11.0,1.0,5.105,3.563,61.0,35.0,1.0,2.804,3.514
2018,3,ARI,PHO00,-2.0,1.22,-3.22,98.0,0.0,1.0,0.0,4.0,4.0,0.0,-0.75,0.579,25.0,12.0,1.0,4.684,2.894,61.0,36.0,1.0,2.755,3.445
2018,4,ARI,PHO00,-3.0,-6.451,3.451,99.0,0.0,1.0,0.0,4.0,5.0,0.0,-1.0,0.898,25.0,13.0,1.0,4.487,2.908,61.0,37.0,1.0,2.697,3.445
2018,5,ARI,PHO00,,,,,,,,3.0,5.0,0.0,-1.75,0.625,24.0,13.0,1.0,4.526,2.949,61.0,37.0,1.0,2.697,3.445
2018,6,ARI,PHO00,,,,,,,,3.0,5.0,0.0,-1.75,0.625,24.0,13.0,1.0,4.526,2.949,61.0,37.0,1.0,2.697,3.445
2018,7,ARI,PHO00,-35.0,-0.309,-34.691,100.0,0.0,1.0,0.0,3.0,6.0,0.0,-5.444,-3.299,23.0,14.0,1.0,2.842,1.198,61.0,38.0,1.0,2.32,3.064
2018,8,ARI,PHO00,3.0,1.821,1.179,101.0,1.0,0.0,0.0,4.0,6.0,0.0,-4.6,-2.851,24.0,14.0,1.0,2.846,1.197,62.0,38.0,1.0,2.327,3.045
2018,9,ARI,PHO00,,,,,,,,4.0,5.0,0.0,-4.444,-3.404,23.0,14.0,1.0,2.395,0.784,62.0,38.0,1.0,2.327,3.045
2018,10,ARI,PHO00,,,,,,,,4.0,5.0,0.0,-4.444,-3.404,23.0,14.0,1.0,2.395,0.784,62.0,38.0,1.0,2.327,3.045
2018,11,ARI,PHO00,-2.0,3.33,-5.33,102.0,0.0,1.0,0.0,3.0,6.0,0.0,-5.0,-4.509,23.0,15.0,1.0,2.282,0.627,62.0,39.0,1.0,2.284,2.963
2018,12,ARI,PHO00,,,,,,,,3.0,5.0,0.0,-3.625,-3.686,23.0,14.0,1.0,2.421,0.57,62.0,39.0,1.0,2.284,2.963
2018,13,ARI,PHO00,,,,,,,,2.0,5.0,0.0,-4.857,-5.198,22.0,14.0,1.0,2.459,0.546,62.0,39.0,1.0,2.284,2.963
2018,14,ARI,PHO00,-14.0,-2.904,-11.096,103.0,0.0,1.0,0.0,2.0,6.0,0.0,-6.0,-5.936,22.0,15.0,1.0,2.026,0.24,62.0,40.0,1.0,2.126,2.827
2018,15,ARI,PHO00,,,,,,,,1.0,6.0,0.0,-10.143,-9.65,21.0,15.0,1.0,1.838,-0.181,62.0,40.0,1.0,2.126,2.827
2018,16,ARI,PHO00,-22.0,-12.031,-9.969,104.0,0.0,1.0,0.0,1.0,7.0,0.0,-11.625,-9.69,21.0,16.0,1.0,1.211,-0.438,62.0,41.0,1.0,1.894,2.704
2018,17,ARI,PHO00,,,,,,,,1.0,6.0,0.0,-10.714,-8.525,21.0,16.0,1.0,1.211,-0.438,62.0,41.0,1.0,1.894,2.704
2019,1,ARI,PHO00,0.0,-1.609,1.609,105.0,0.0,0.0,1.0,1.0,6.0,1.0,-9.375,-7.258,20.0,16.0,2.0,0.947,-0.31,62.0,41.0,2.0,1.876,2.693
2019,2,ARI,PHO00,,,,,,,,1.0,5.0,1.0,-10.429,-7.835,20.0,16.0,2.0,0.947,-0.31,62.0,41.0,2.0,1.876,2.693
2019,3,ARI,PHO00,-18.0,-0.946,-17.054,106.0,0.0,1.0,0.0,1.0,5.0,1.0,-12.571,-10.765,19.0,17.0,2.0,0.368,-0.826,62.0,42.0,2.0,1.689,2.507
2019,4,ARI,PHO00,-17.0,-12.642,-4.358,107.0,0.0,1.0,0.0,1.0,6.0,1.0,-13.125,-9.964,19.0,18.0,2.0,-0.077,-0.917,62.0,43.0,2.0,1.514,2.443
2019,5,ARI,PHO00,,,,,,,,1.0,6.0,1.0,-13.125,-9.964,18.0,18.0,2.0,-0.526,-1.143,62.0,43.0,2.0,1.514,2.443
2019,6,ARI,PHO00,1.0,-4.81,5.81,108.0,1.0,0.0,0.0,2.0,5.0,1.0,-8.625,-4.901,18.0,18.0,2.0,-0.711,-1.135,63.0,43.0,2.0,1.509,2.474
2019,7,ARI,PHO00,,,,,,,,1.0,5.0,1.0,-10.286,-5.77,18.0,18.0,2.0,-0.711,-1.135,63.0,43.0,2.0,1.509,2.474
2019,8,ARI,PHO00,,,,,,,,1.0,5.0,1.0,-10.286,-5.77,18.0,18.0,2.0,-0.711,-1.135,63.0,43.0,2.0,1.509,2.474
2019,9,ARI,PHO00,-3.0,-8.628,5.628,109.0,0.0,1.0,0.0,1.0,6.0,1.0,-9.375,-4.345,17.0,19.0,2.0,-0.868,-1.03,63.0,44.0,2.0,1.468,2.503
2019,10,ARI,PHO00,,,,,,,,1.0,5.0,1.0,-10.429,-4.204,17.0,19.0,2.0,-0.868,-1.03,63.0,44.0,2.0,1.468,2.503
2019,11,ARI,PHO00,,,,,,,,1.0,5.0,1.0,-10.429,-4.204,17.0,18.0,2.0,-0.108,-0.572,63.0,44.0,2.0,1.468,2.503
2019,12,ARI,PHO00,,,,,,,,1.0,5.0,1.0,-10.429,-4.204,17.0,18.0,2.0,-0.108,-0.572,63.0,44.0,2.0,1.468,2.503
2019,13,ARI,PHO00,-27.0,-9.382,-17.618,110.0,0.0,1.0,0.0,1.0,5.0,1.0,-12.286,-5.136,16.0,19.0,2.0,-1.162,-1.352,63.0,45.0,2.0,1.209,2.32
2019,14,ARI,PHO00,-6.0,-8.158,2.158,111.0,0.0,1.0,0.0,1.0,6.0,1.0,-11.5,-4.224,16.0,20.0,2.0,-1.289,-1.26,63.0,46.0,2.0,1.144,2.319
2019,15,ARI,PHO00,14.0,-4.283,18.283,112.0,1.0,0.0,0.0,2.0,5.0,1.0,-7.0,-0.693,16.0,20.0,2.0,-1.974,-1.766,64.0,46.0,2.0,1.259,2.461
2019,16,ARI,PHO00,,,,,,,,2.0,5.0,1.0,-7.0,-0.693,16.0,19.0,2.0,-1.973,-1.518,64.0,46.0,2.0,1.259,2.461
2019,17,ARI,PHO00,,,,,,,,2.0,5.0,0.0,-8.0,-1.022,16.0,19.0,2.0,-1.973,-1.518,64.0,46.0,2.0,1.259,2.461
2020,1,ARI,PHO00,,,,,,,,2.0,5.0,0.0,-8.0,-1.022,16.0,19.0,2.0,-1.973,-1.518,64.0,46.0,2.0,1.259,2.461
2020,2,ARI,PHO00,15.0,3.268,11.732,113.0,1.0,0.0,0.0,3.0,4.0,0.0,-3.286,3.091,16.0,19.0,2.0,-1.784,-1.295,65.0,46.0,2.0,1.381,2.543
2020,3,ARI,PHO00,-3.0,2.222,-5.222,114.0,0.0,1.0,0.0,3.0,4.0,0.0,-1.286,2.967,16.0,20.0,2.0,-1.816,-1.398,65.0,47.0,2.0,1.342,2.475
2020,4,ARI,PHO00,,,,,,,,3.0,4.0,0.0,-1.286,2.967,16.0,20.0,2.0,-1.816,-1.398,65.0,47.0,2.0,1.342,2.475
2020,5,ARI,PHO00,,,,,,,,2.0,4.0,0.0,-1.667,2.494,16.0,20.0,2.0,-1.816,-1.398,65.0,47.0,2.0,1.342,2.475
2020,6,ARI,PHO00,,,,,,,,2.0,4.0,0.0,-1.667,2.494,15.0,20.0,2.0,-1.946,-1.502,65.0,47.0,2.0,1.342,2.475
2020,7,ARI,PHO00,3.0,-8.538,11.538,115.0,1.0,0.0,0.0,3.0,4.0,0.0,-1.0,3.786,16.0,20.0,2.0,-1.816,-1.158,66.0,47.0,2.0,1.357,2.554
2020,8,ARI,PHO00,,,,,,,,3.0,3.0,0.0,-0.667,3.479,16.0,20.0,2.0,-1.816,-1.158,66.0,47.0,2.0,1.357,2.554
2020,9,ARI,PHO00,-3.0,3.685,-6.685,116.0,0.0,1.0,0.0,3.0,4.0,0.0,-1.0,2.027,15.0,21.0,2.0,-1.974,-1.231,66.0,48.0,2.0,1.319,2.474
2020,10,ARI,PHO00,2.0,-3.95,5.95,117.0,1.0,0.0,0.0,4.0,4.0,0.0,-0.625,2.517,16.0,21.0,2.0,-1.872,-1.047,67.0,48.0,2.0,1.325,2.504
2020,11,ARI,PHO00,,,,,,,,4.0,4.0,0.0,-0.625,2.517,15.0,21.0,2.0,-2.711,-1.788,67.0,48.0,2.0,1.325,2.504
2020,12,ARI,PHO00,,,,,,,,4.0,3.0,0.0,3.143,5.393,15.0,20.0,2.0,-1.973,-1.013,67.0,48.0,2.0,1.325,2.504
2020,13,ARI,PHO00,-10.0,-5.42,-4.58,118.0,0.0,1.0,0.0,4.0,3.0,0.0,2.571,4.431,15.0,20.0,2.0,-2.189,-1.053,67.0,49.0,2.0,1.229,2.444
2020,14,ARI,PHO00,,,,,,,,3.0,3.0,0.0,0.667,2.122,14.0,20.0,2.0,-3.167,-1.641,67.0,49.0,2.0,1.229,2.444
2020,15,ARI,PHO00,7.0,0.566,6.434,119.0,1.0,0.0,0.0,4.0,3.0,0.0,1.571,2.738,15.0,20.0,2.0,-2.892,-1.423,68.0,49.0,2.0,1.277,2.477
2020,16,ARI,PHO00,-8.0,0.417,-8.417,120.0,0.0,1.0,0.0,4.0,4.0,0.0,0.375,1.344,15.0,20.0,2.0,-3.0,-1.403,68.0,50.0,2.0,1.2,2.387
2020,17,ARI,PHO00,,,,,,,,4.0,4.0,0.0,0.375,1.344,15.0,20.0,2.0,-3.0,-1.403,68.0,50.0,2.0,1.2,2.387
2021,1,ARI,PHO00,,,,,,,,3.0,4.0,0.0,-1.714,-0.14,14.0,20.0,2.0,-3.778,-1.961,68.0,50.0,2.0,1.2,2.387
2021,2,ARI,PHO00,1.0,-1.895,2.895,121.0,1.0,0.0,0.0,4.0,3.0,0.0,-1.143,1.019,15.0,20.0,1.0,-3.75,-1.979,69.0,50.0,2.0,1.198,2.391
2021,3,ARI,PHO00,,,,,,,,4.0,3.0,0.0,-1.143,1.019,15.0,20.0,1.0,-3.75,-1.979,69.0,50.0,2.0,1.198,2.391
2021,4,ARI,PHO00,,,,,,,,4.0,3.0,0.0,-1.143,1.019,15.0,20.0,1.0,-3.75,-1.979,69.0,50.0,2.0,1.198,2.391
2021,5,ARI,PHO00,7.0,1.257,5.743,122.0,1.0,0.0,0.0,5.0,3.0,0.0,-0.125,1.61,15.0,20.0,1.0,-3.639,-1.623,70.0,50.0,2.0,1.246,2.418
2021,6,ARI,PHO00,,,,,,,,4.0,3.0,0.0,-0.571,0.191,15.0,20.0,1.0,-3.639,-1.623,70.0,50.0,2.0,1.246,2.418
2021,7,ARI,PHO00,26.0,12.399,13.601,123.0,1.0,0.0,0.0,5.0,3.0,0.0,2.75,1.868,16.0,20.0,1.0,-2.838,-1.212,71.0,50.0,2.0,1.447,2.509
2021,8,ARI,PHO00,-3.0,-5.009,2.009,124.0,0.0,1.0,0.0,5.0,3.0,0.0,2.75,2.954,15.0,21.0,1.0,-3.135,-1.384,71.0,51.0,2.0,1.411,2.505
2021,9,ARI,PHO00,,,,,,,,4.0,3.0,0.0,2.857,2.526,15.0,21.0,1.0,-3.135,-1.384,71.0,51.0,2.0,1.411,2.505
2021,10,ARI,PHO00,-24.0,7.357,-31.357,125.0,0.0,1.0,0.0,4.0,4.0,0.0,-0.5,-1.709,15.0,21.0,1.0,-3.595,-1.916,71.0,52.0,2.0,1.208,2.234
2021,11,ARI,PHO00,,,,,,,,4.0,4.0,0.0,-0.5,-1.709,15.0,21.0,1.0,-3.595,-1.916,71.0,52.0,2.0,1.208,2.234
2021,12,ARI,PHO00,,,,,,,,4.0,3.0,0.0,0.857,-1.299,15.0,21.0,1.0,-3.595,-1.916,71.0,52.0,2.0,1.208,2.234
2021,13,ARI,PHO00,,,,,,,,4.0,3.0,0.0,0.857,-1.299,15.0,21.0,1.0,-3.595,-1.916,71.0,52.0,2.0,1.208,2.234
2021,14,ARI,PHO00,-7.0,0.211,-7.211,126.0,0.0,1.0,0.0,3.0,4.0,0.0,-1.143,-3.248,15.0,22.0,1.0,-3.684,-2.055,71.0,53.0,2.0,1.143,2.159
2021,15,ARI,PHO00,,,,,,,,3.0,3.0,0.0,0.0,-2.387,15.0,21.0,1.0,-3.486,-1.878,71.0,53.0,2.0,1.143,2.159
2021,16,ARI,PHO00,-6.0,-4.99,-1.01,127.0,0.0,1.0,0.0,3.0,4.0,0.0,-0.857,-2.19,14.0,22.0,1.0,-3.73,-1.674,71.0,54.0,2.0,1.087,2.134
2021,17,ARI,PHO00,,,,,,,,3.0,4.0,0.0,-0.857,-2.19,14.0,22.0,1.0,-3.73,-1.674,71.0,54.0,2.0,1.087,2.134
2021,18,ARI,PHO00,-8.0,0.576,-8.576,128.0,0.0,1.0,0.0,2.0,5.0,0.0,-2.143,-3.829,13.0,23.0,1.0,-4.081,-1.989,71.0,55.0,2.0,1.016,2.051
2022,1,ARI,PHO00,-23.0,-3.183,-19.817,129.0,0.0,1.0,0.0,2.0,6.0,0.0,-4.75,-5.827,13.0,24.0,1.0,-4.579,-2.458,71.0,56.0,2.0,0.829,1.881
2022,2,ARI,PHO00,,,,,,,,2.0,6.0,0.0,-4.75,-5.827,13.0,24.0,1.0,-4.579,-2.458,71.0,56.0,2.0,0.829,1.881
2022,3,ARI,PHO00,-8.0,-7.355,-0.645,130.0,0.0,1.0,0.0,1.0,7.0,0.0,-6.625,-6.626,13.0,25.0,1.0,-4.667,-2.412,71.0,57.0,2.0,0.762,1.862
2022,4,ARI,PHO00,,,,,,,,1.0,7.0,0.0,-6.625,-6.626,13.0,24.0,1.0,-4.632,-2.531,71.0,57.0,2.0,0.762,1.862
2022,5,ARI,PHO00,-3.0,-3.254,0.254,131.0,0.0,1.0,0.0,0.0,8.0,0.0,-10.25,-8.294,13.0,25.0,1.0,-4.59,-2.46,71.0,58.0,2.0,0.733,1.85
2022,6,ARI,PHO00,,,,,,,,0.0,7.0,0.0,-11.286,-9.766,12.0,25.0,1.0,-4.789,-2.646,71.0,58.0,2.0,0.733,1.85
2022,7,ARI,PHO00,8.0,-3.834,11.834,132.0,1.0,0.0,0.0,1.0,7.0,0.0,-8.875,-7.066,13.0,24.0,1.0,-4.158,-2.043,72.0,58.0,2.0,0.788,1.925
2022,8,ARI,PHO00,,,,,,,,1.0,6.0,0.0,-6.714,-3.596,12.0,24.0,1.0,-4.405,-2.284,72.0,58.0,2.0,0.788,1.925
2022,9,ARI,PHO00,-10.0,-4.016,-5.984,133.0,0.0,1.0,0.0,1.0,7.0,0.0,-7.125,-3.894,12.0,25.0,1.0,-4.553,-2.382,72.0,59.0,2.0,0.707,1.866
2022,10,ARI,PHO00,,,,,,,,1.0,7.0,0.0,-7.125,-3.894,11.0,25.0,1.0,-5.297,-2.988,72.0,59.0,2.0,0.707,1.866
2022,11,ARI,PHO00,,,,,,,,1.0,7.0,0.0,-7.125,-3.894,11.0,25.0,1.0,-5.297,-2.988,72.0,59.0,2.0,0.707,1.866
2022,12,ARI,PHO00,-1.0,0.754,-1.754,134.0,0.0,1.0,0.0,1.0,7.0,0.0,-6.375,-3.212,11.0,25.0,1.0,-4.838,-2.554,72.0,60.0,2.0,0.694,1.839
2022,13,ARI,PHO00,,,,,,,,1.0,7.0,0.0,-6.375,-3.212,11.0,25.0,1.0,-4.838,-2.554,72.0,60.0,2.0,0.694,1.839
2022,14,ARI,PHO00,-14.0,-2.976,-11.024,135.0,0.0,1.0,0.0,1.0,7.0,0.0,-7.375,-4.464,11.0,25.0,1.0,-5.162,-2.765,72.0,61.0,2.0,0.585,1.743
2022,15,ARI,PHO00,,,,,,,,1.0,7.0,0.0,-7.375,-4.464,11.0,24.0,1.0,-5.222,-2.937,72.0,61.0,2.0,0.585,1.743
2022,16,ARI,PHO00,-3.0,-11.684,8.684,136.0,0.0,1.0,0.0,1.0,7.0,0.0,-6.75,-2.307,11.0,25.0,1.0,-5.162,-2.623,72.0,62.0,2.0,0.559,1.794
2022,17,ARI,PHO00,,,,,,,,1.0,6.0,0.0,-4.429,0.195,11.0,25.0,1.0,-5.162,-2.623,72.0,62.0,2.0,0.559,1.794
2022,18,ARI,PHO00,,,,,,,,1.0,6.0,0.0,-4.429,0.195,11.0,24.0,1.0,-4.333,-1.732,72.0,62.0,2.0,0.559,1.794
2023,1,ARI,PHO00,,,,,,,,1.0,5.0,0.0,-3.833,0.335,10.0,24.0,1.0,-4.543,-1.816,72.0,62.0,2.0,0.559,1.794
2023,2,ARI,PHO00,-3.0,-2.542,-0.458,137.0,0.0,1.0,0.0,1.0,6.0,0.0,-3.714,0.222,10.0,25.0,1.0,-4.5,-1.778,72.0,63.0,2.0,0.533,1.778
2023,3,ARI,PHO00,12.0,-12.981,24.981,138.0,1.0,0.0,0.0,2.0,5.0,0.0,-1.571,3.754,11.0,25.0,1.0,-4.054,-1.055,73.0,63.0,2.0,0.616,1.946
2023,4,ARI,PHO00,,,,,,,,2.0,5.0,0.0,-1.571,3.754,11.0,24.0,1.0,-4.111,-0.936,73.0,63.0,2.0,0.616,1.946
2023,5,ARI,PHO00,-14.0,-7.207,-6.793,139.0,0.0,1.0,0.0,1.0,6.0,0.0,-4.714,1.093,11.0,25.0,1.0,-4.378,-1.094,73.0,64.0,2.0,0.511,1.883
2023,6,ARI,PHO00,,,,,,,,1.0,6.0,0.0,-4.714,1.093,11.0,25.0,1.0,-4.378,-1.094,73.0,64.0,2.0,0.511,1.883
